account_id,customer_id,account_open_date,balance,status
ACC00002476,CUST000594,2023-06-24,568031.61,BLOCKED
ACC00002477,CUST005699,2011-10-23,5505.53,ACTIVE
ACC00002478,CUST008267,2014-03-04,462391.52,CLOSED
ACC00002479,CUST006156,2005-10-25,715593.38,BLOCKED
ACC00002480,CUST008274,2016-06-26,86623.49,BLOCKED
ACC00002481,CUST000734,2009-11-24,39034.38,ACTIVE
ACC00002482,CUST004370,2022-02-28,217750.68,BLOCKED
ACC00002483,CUST003182,2011-01-25,801183.28,CLOSED
ACC00002484,CUST001648,2024-11-29,79673.04,CLOSED
ACC00002485,CUST008409,2022-05-01,464178.41,ACTIVE
ACC00002486,CUST003335,2021-04-29,714090.28,ACTIVE
ACC00002487,CUST007220,2011-08-10,891497.89,CLOSED
ACC00002488,CUST006387,2017-07-01,69544.05,ACTIVE
ACC00002489,CUST000668,2024-03-11,571928.01,ACTIVE
ACC00002490,CUST003277,2018-04-14,759738.27,CLOSED
ACC00002491,CUST004821,2012-06-15,670357.20,DORMANT
ACC00002492,CUST000266,2019-06-18,206719.31,DORMANT
ACC00002493,CUST007564,2005-03-26,151610.13,ACTIVE
ACC00002494,CUST000819,2017-04-18,408588.58,DORMANT
ACC00002495,CUST008988,2013-07-07,928708.20,DORMANT
ACC00002496,CUST006065,2008-04-28,499982.05,ACTIVE
ACC00002497,CUST000592,2023-02-05,209566.18,CLOSED
ACC00002498,CUST001557,2013-03-11,278880.92,CLOSED
ACC00002499,CUST006233,2023-08-27,895151.35,DORMANT
ACC00002500,CUST003268,2016-02-20,585654.87,CLOSED
ACC00002501,CUST007646,2006-02-10,930543.98,BLOCKED
ACC00002502,CUST003096,2017-04-10,290648.37,BLOCKED
ACC00002503,CUST008790,2023-11-01,483687.26,DORMANT
ACC00002504,CUST001013,2016-02-20,718215.82,DORMANT
ACC00002505,CUST007907,2008-01-13,694814.26,CLOSED
ACC00002506,CUST006908,2010-09-25,898358.81,DORMANT
ACC00002507,CUST002157,2005-03-06,133408.17,BLOCKED
ACC00002508,CUST001613,2011-02-24,45307.11,ACTIVE
ACC00002509,CUST002212,2017-12-15,737122.01,DORMANT
ACC00002510,CUST001265,2011-04-26,160836.92,ACTIVE
ACC00002511,CUST000868,2023-01-31,402819.05,BLOCKED
ACC00002512,CUST003769,2017-01-07,125551.99,BLOCKED
ACC00002513,CUST003043,2013-03-16,126323.37,DORMANT
ACC00002514,CUST000524,2020-11-24,200394.29,CLOSED
ACC00002515,CUST008453,2025-12-05,397009.92,BLOCKED
ACC00002516,CUST002303,2013-03-28,42460.91,ACTIVE
ACC00002517,CUST006677,2018-02-02,378961.72,BLOCKED
ACC00002518,CUST002311,2014-06-16,209931.09,ACTIVE
ACC00002519,CUST005252,2020-06-11,224615.19,ACTIVE
ACC00002520,CUST000247,2010-04-16,422088.80,DORMANT
ACC00002521,CUST004143,2025-08-08,864629.69,ACTIVE
ACC00002522,CUST003333,2014-06-12,317972.70,BLOCKED
ACC00002523,CUST009265,2015-03-10,584434.11,DORMANT
ACC00002524,CUST006744,2021-11-15,993731.26,DORMANT
ACC00002525,CUST004512,2021-07-11,73687.46,BLOCKED
ACC00002526,CUST004876,2010-02-19,712353.46,CLOSED
ACC00002527,CUST001758,2006-06-16,999601.82,CLOSED
ACC00002528,CUST002834,2007-08-16,834094.57,DORMANT
ACC00002529,CUST006594,2014-07-08,922183.37,ACTIVE
ACC00002530,CUST000322,2025-03-05,815512.79,BLOCKED
ACC00002531,CUST005599,2008-09-17,118443.54,BLOCKED
ACC00002532,CUST005064,2013-03-21,459038.41,ACTIVE
ACC00002533,CUST007362,2011-08-17,976293.26,CLOSED
ACC00002534,CUST006810,2011-04-08,685173.80,CLOSED
ACC00002535,CUST009739,2013-04-01,971023.21,BLOCKED
ACC00002536,CUST009015,2005-01-25,950582.80,BLOCKED
ACC00002537,CUST008105,2019-04-18,570492.13,DORMANT
ACC00002538,CUST005510,2021-01-03,531875.17,CLOSED
ACC00002539,CUST007348,2013-05-06,480436.48,DORMANT
ACC00002540,CUST007434,2021-05-03,691909.89,BLOCKED
ACC00002541,CUST008914,2006-05-13,169071.47,CLOSED
ACC00002542,CUST008788,2013-04-27,150323.41,BLOCKED
ACC00002543,CUST007411,2023-12-14,880067.62,CLOSED
ACC00002544,CUST003810,2022-07-21,346836.51,DORMANT
ACC00002545,CUST001697,2012-10-12,470721.95,ACTIVE
ACC00002546,CUST007050,2009-10-10,451586.42,BLOCKED
ACC00002547,CUST007332,2008-03-23,755435.87,DORMANT
ACC00002548,CUST000935,2018-02-13,510045.71,ACTIVE
ACC00002549,CUST001195,2016-08-29,487105.68,BLOCKED
ACC00002550,CUST002318,2013-04-08,206410.74,DORMANT
ACC00002551,CUST003986,2016-03-02,842923.60,BLOCKED
ACC00002552,CUST004168,2015-10-30,386232.54,BLOCKED
ACC00002553,CUST002630,2009-07-08,751994.05,DORMANT
ACC00002554,CUST000277,2024-11-02,923866.26,DORMANT
ACC00002555,CUST005764,2024-10-11,997422.33,ACTIVE
ACC00002556,CUST002661,2015-01-31,149520.07,CLOSED
ACC00002557,CUST009125,2024-01-09,270947.19,BLOCKED
ACC00002558,CUST006414,2009-08-05,170386.75,BLOCKED
ACC00002559,CUST002892,2015-11-11,375350.38,ACTIVE
ACC00002560,CUST008509,2013-09-29,112326.73,ACTIVE
ACC00002561,CUST009617,2005-10-10,755678.57,ACTIVE
ACC00002562,CUST003313,2024-12-20,736633.48,CLOSED
ACC00002563,CUST003407,2025-09-03,246492.79,BLOCKED
ACC00002564,CUST004569,2009-03-10,66578.61,DORMANT
ACC00002565,CUST001611,2019-09-30,179469.24,DORMANT
ACC00002566,CUST006063,2019-04-05,506779.07,ACTIVE
ACC00002567,CUST009062,2005-02-26,547555.46,CLOSED
ACC00002568,CUST003706,2022-05-12,683403.17,CLOSED
ACC00002569,CUST004638,2020-10-22,230632.63,CLOSED
ACC00002570,CUST007077,2023-05-15,197352.10,BLOCKED
ACC00002571,CUST002912,2024-05-19,149776.72,ACTIVE
ACC00002572,CUST007528,2025-06-29,207726.86,BLOCKED
ACC00002573,CUST002719,2009-05-26,42984.08,CLOSED
ACC00002574,CUST008637,2010-06-13,297207.47,CLOSED
ACC00002575,CUST005392,2022-10-24,532631.53,DORMANT
ACC00002576,CUST000986,2010-09-16,823877.45,DORMANT
ACC00002577,CUST000258,2025-05-20,607154.48,BLOCKED
ACC00002578,CUST001700,2007-08-15,241251.96,ACTIVE
ACC00002579,CUST005341,2024-03-08,439247.92,DORMANT
ACC00002580,CUST009026,2006-08-29,854531.18,ACTIVE
ACC00002581,CUST001228,2013-09-21,984494.08,CLOSED
ACC00002582,CUST007245,2008-04-03,9299.44,CLOSED
ACC00002583,CUST007579,2019-02-19,276669.50,BLOCKED
ACC00002584,CUST001734,2025-02-10,550799.51,ACTIVE
ACC00002585,CUST008333,2009-01-16,824506.44,BLOCKED
ACC00002586,CUST001580,2025-08-05,124226.03,DORMANT
ACC00002587,CUST006067,2010-01-20,901682.79,DORMANT
ACC00002588,CUST009731,2019-10-16,808641.59,CLOSED
ACC00002589,CUST002943,2008-12-11,534681.72,BLOCKED
ACC00002590,CUST003916,2023-05-24,328227.60,ACTIVE
ACC00002591,CUST003194,2014-08-02,21617.35,BLOCKED
ACC00002592,CUST003318,2005-11-21,598885.95,DORMANT
ACC00002593,CUST003907,2013-01-15,919811.14,DORMANT
ACC00002594,CUST009431,2014-12-24,221568.64,CLOSED
ACC00002595,CUST005900,2017-05-08,376039.62,ACTIVE
ACC00002596,CUST006507,2012-02-22,227271.92,DORMANT
ACC00002597,CUST008289,2025-02-08,970679.57,DORMANT
ACC00002598,CUST006147,2007-12-29,759554.80,BLOCKED
ACC00002599,CUST005792,2024-04-22,98899.87,CLOSED
ACC00002600,CUST006611,2008-08-07,465125.24,DORMANT
ACC00002601,CUST001485,2025-12-30,489160.23,DORMANT
ACC00002602,CUST000699,2015-08-25,483517.27,DORMANT
ACC00002603,CUST008396,2018-04-10,402054.54,BLOCKED
ACC00002604,CUST006289,2022-03-15,576076.22,ACTIVE
ACC00002605,CUST004174,2015-03-03,105347.11,BLOCKED
ACC00002606,CUST002052,2009-09-26,368946.01,BLOCKED
ACC00002607,CUST006804,2025-05-21,126689.79,BLOCKED
ACC00002608,CUST006218,2025-12-02,140784.10,CLOSED
ACC00002609,CUST009696,2018-08-27,628870.91,DORMANT
ACC00002610,CUST009892,2011-11-19,203406.30,DORMANT
ACC00002611,CUST000393,2024-04-24,322228.67,CLOSED
ACC00002612,CUST002283,2013-11-29,7264.03,CLOSED
ACC00002613,CUST008257,2019-12-28,891943.54,CLOSED
ACC00002614,CUST008103,2018-10-11,159588.20,CLOSED
ACC00002615,CUST006511,2013-06-14,271465.80,ACTIVE
ACC00002616,CUST006858,2023-11-09,319065.12,ACTIVE
ACC00002617,CUST003893,2016-09-01,37466.67,ACTIVE
ACC00002618,CUST001093,2024-12-16,963551.44,CLOSED
ACC00002619,CUST002813,2005-10-10,280800.68,BLOCKED
ACC00002620,CUST003222,2008-12-13,812727.16,CLOSED
ACC00002621,CUST002197,2014-01-20,922305.31,DORMANT
ACC00002622,CUST005829,2024-10-25,918597.33,BLOCKED
ACC00002623,CUST002453,2014-05-29,761940.27,ACTIVE
ACC00002624,CUST000979,2005-03-18,827942.01,ACTIVE
ACC00002625,CUST000316,2022-07-09,544789.89,DORMANT
ACC00002626,CUST007002,2020-08-26,633466.59,DORMANT
ACC00002627,CUST006826,2025-07-23,32069.28,DORMANT
ACC00002628,CUST006337,2016-03-15,821236.78,DORMANT
ACC00002629,CUST009726,2008-04-21,495811.74,CLOSED
ACC00002630,CUST003289,2024-01-05,448086.83,ACTIVE
ACC00002631,CUST004761,2020-05-20,874681.00,DORMANT
ACC00002632,CUST002527,2020-01-29,364511.97,ACTIVE
ACC00002633,CUST007536,2020-10-01,593570.36,CLOSED
ACC00002634,CUST002583,2025-07-08,8354.47,ACTIVE
ACC00002635,CUST009566,2023-12-08,981810.69,BLOCKED
ACC00002636,CUST000004,2005-05-01,566683.42,CLOSED
ACC00002637,CUST000222,2006-04-28,458140.36,CLOSED
ACC00002638,CUST008419,2006-04-29,566876.96,DORMANT
ACC00002639,CUST008006,2012-02-18,433047.26,BLOCKED
ACC00002640,CUST002450,2014-07-18,12788.53,DORMANT
ACC00002641,CUST003215,2023-03-30,371523.56,DORMANT
ACC00002642,CUST000106,2017-12-03,914914.84,BLOCKED
ACC00002643,CUST000109,2010-03-23,72249.61,ACTIVE
ACC00002644,CUST000023,2005-08-31,618241.68,DORMANT
ACC00002645,CUST006289,2021-09-27,659344.62,CLOSED
ACC00002646,CUST001404,2010-05-10,293753.42,CLOSED
ACC00002647,CUST006254,2011-12-31,251678.04,ACTIVE
ACC00002648,CUST009399,2015-03-29,565840.82,CLOSED
ACC00002649,CUST000994,2018-04-26,459728.65,DORMANT
ACC00002650,CUST002274,2025-02-13,276886.26,ACTIVE
ACC00002651,CUST003489,2010-03-19,242949.49,ACTIVE
ACC00002652,CUST007120,2021-02-02,577654.64,ACTIVE
ACC00002653,CUST009265,2020-08-28,61618.18,DORMANT
ACC00002654,CUST000022,2022-04-13,41182.35,BLOCKED
ACC00002655,CUST004006,2025-10-22,206211.84,DORMANT
ACC00002656,CUST000143,2015-01-01,763911.90,ACTIVE
ACC00002657,CUST005813,2018-09-23,759247.31,DORMANT
ACC00002658,CUST006136,2016-06-11,266918.20,ACTIVE
ACC00002659,CUST002425,2014-06-03,940648.60,CLOSED
ACC00002660,CUST000768,2022-04-17,989714.83,CLOSED
ACC00002661,CUST008358,2019-10-19,885779.21,DORMANT
ACC00002662,CUST004696,2011-04-29,69072.79,BLOCKED
ACC00002663,CUST006506,2014-11-07,114387.01,ACTIVE
ACC00002664,CUST006536,2007-05-13,310430.95,CLOSED
ACC00002665,CUST007707,2018-11-12,219159.47,DORMANT
ACC00002666,CUST005343,2017-03-03,719257.93,BLOCKED
ACC00002667,CUST000003,2024-02-20,570706.46,BLOCKED
ACC00002668,CUST009416,2011-02-24,379767.92,CLOSED
ACC00002669,CUST006222,2005-08-18,346681.34,CLOSED
ACC00002670,CUST004925,2015-03-05,942125.11,BLOCKED
ACC00002671,CUST005993,2020-07-10,220781.01,ACTIVE
ACC00002672,CUST008749,2008-01-16,228830.02,BLOCKED
ACC00002673,CUST000099,2018-09-06,122555.20,DORMANT
ACC00002674,CUST000077,2010-05-02,40232.00,BLOCKED
ACC00002675,CUST004216,2025-06-28,281547.36,BLOCKED
ACC00002676,CUST003564,2016-04-13,855067.34,ACTIVE
ACC00002677,CUST007353,2021-10-22,203360.48,ACTIVE
ACC00002678,CUST001183,2008-04-18,927616.21,DORMANT
ACC00002679,CUST006486,2020-12-25,531789.60,CLOSED
ACC00002680,CUST009515,2006-06-02,824145.21,BLOCKED
ACC00002681,CUST001994,2019-02-10,434069.02,ACTIVE
ACC00002682,CUST000314,2015-08-20,895483.41,BLOCKED
ACC00002683,CUST003009,2013-07-07,288444.27,DORMANT
ACC00002684,CUST006803,2021-03-27,522598.02,ACTIVE
ACC00002685,CUST003414,2019-12-10,958597.48,DORMANT
ACC00002686,CUST001087,2024-09-09,287815.94,ACTIVE
ACC00002687,CUST002306,2021-06-19,904799.13,CLOSED
ACC00002688,CUST005135,2012-03-04,349910.51,ACTIVE
ACC00002689,CUST006915,2008-05-15,271484.91,BLOCKED
ACC00002690,CUST004908,2017-10-08,344272.23,CLOSED
ACC00002691,CUST003561,2023-10-29,957736.71,CLOSED
ACC00002692,CUST007536,2014-05-06,181836.65,ACTIVE
ACC00002693,CUST003638,2016-01-19,642435.13,DORMANT
ACC00002694,CUST001995,2020-12-22,932228.14,ACTIVE
ACC00002695,CUST004842,2009-04-25,253558.96,BLOCKED
ACC00002696,CUST007046,2012-10-04,44831.56,DORMANT
ACC00002697,CUST006259,2018-06-28,278604.94,ACTIVE
ACC00002698,CUST007410,2025-04-22,308341.70,DORMANT
ACC00002699,CUST000800,2005-07-17,915134.72,DORMANT
ACC00002700,CUST000516,2011-02-27,148612.00,CLOSED
ACC00002701,CUST003214,2017-10-22,155260.08,BLOCKED
ACC00002702,CUST006670,2011-04-17,716035.36,ACTIVE
ACC00002703,CUST009812,2024-12-22,77448.03,ACTIVE
ACC00002704,CUST003090,2016-12-02,315444.24,ACTIVE
ACC00002705,CUST003100,2006-08-04,922152.96,BLOCKED
ACC00002706,CUST007954,2019-09-25,704311.32,DORMANT
ACC00002707,CUST005742,2010-04-04,220457.48,BLOCKED
ACC00002708,CUST003825,2022-09-30,719371.73,BLOCKED
ACC00002709,CUST003940,2019-06-30,679015.95,ACTIVE
ACC00002710,CUST000167,2011-09-14,319217.98,DORMANT
ACC00002711,CUST006299,2013-01-08,10005.28,CLOSED
ACC00002712,CUST001227,2009-05-22,585564.28,DORMANT
ACC00002713,CUST008759,2024-03-17,56095.06,ACTIVE
ACC00002714,CUST000708,2008-08-31,73367.10,BLOCKED
ACC00002715,CUST001199,2011-08-16,229187.79,ACTIVE
ACC00002716,CUST005357,2011-10-13,81702.09,DORMANT
ACC00002717,CUST003082,2005-05-24,534.17,DORMANT
ACC00002718,CUST006840,2024-03-11,323710.49,ACTIVE
ACC00002719,CUST005915,2013-04-24,986580.33,CLOSED
ACC00002720,CUST000468,2023-03-24,388622.57,BLOCKED
ACC00002721,CUST002566,2006-05-27,571033.80,DORMANT
ACC00002722,CUST009580,2011-09-07,716977.32,CLOSED
ACC00002723,CUST001143,2007-11-06,999648.01,BLOCKED
ACC00002724,CUST000145,2023-12-30,532204.37,ACTIVE
ACC00002725,CUST002791,2009-11-28,134447.22,CLOSED
ACC00002726,CUST007366,2011-04-08,392890.29,CLOSED
ACC00002727,CUST002428,2023-11-10,954893.87,DORMANT
ACC00002728,CUST005219,2016-10-20,846244.11,CLOSED
ACC00002729,CUST006685,2023-05-07,752610.13,ACTIVE
ACC00002730,CUST009218,2012-09-13,393157.40,CLOSED
ACC00002731,CUST007317,2015-01-19,771855.12,CLOSED
ACC00002732,CUST003434,2019-06-29,466404.90,BLOCKED
ACC00002733,CUST007220,2007-06-28,350852.03,BLOCKED
ACC00002734,CUST009659,2024-07-18,790966.22,DORMANT
ACC00002735,CUST005350,2019-02-21,722643.87,DORMANT
ACC00002736,CUST009752,2010-02-15,855692.19,ACTIVE
ACC00002737,CUST002298,2009-11-10,516738.29,DORMANT
ACC00002738,CUST005467,2008-01-24,992839.36,DORMANT
ACC00002739,CUST000185,2023-01-31,335611.79,BLOCKED
ACC00002740,CUST000649,2008-04-06,121855.09,CLOSED
ACC00002741,CUST000282,2009-05-09,794013.00,ACTIVE
ACC00002742,CUST004964,2015-03-07,349350.28,BLOCKED
ACC00002743,CUST007613,2020-01-22,528238.43,ACTIVE
ACC00002744,CUST000427,2007-09-12,752083.65,BLOCKED
ACC00002745,CUST001369,2009-10-23,398910.84,BLOCKED
ACC00002746,CUST005628,2016-07-19,943389.46,CLOSED
ACC00002747,CUST001113,2014-03-09,270539.79,BLOCKED
ACC00002748,CUST006795,2018-01-12,439614.09,ACTIVE
ACC00002749,CUST008385,2019-12-25,439810.06,ACTIVE
ACC00002750,CUST009227,2016-02-05,108381.69,CLOSED
ACC00002751,CUST009167,2009-09-03,678306.43,CLOSED
ACC00002752,CUST003148,2016-05-27,332637.75,DORMANT
ACC00002753,CUST002130,2010-01-24,9656.09,CLOSED
ACC00002754,CUST006398,2014-05-31,616142.43,BLOCKED
ACC00002755,CUST007351,2010-06-01,801670.49,CLOSED
ACC00002756,CUST009829,2008-12-24,606047.47,DORMANT
ACC00002757,CUST003229,2012-07-27,134390.11,ACTIVE
ACC00002758,CUST008814,2009-07-17,36077.19,DORMANT
ACC00002759,CUST002677,2008-12-25,315846.91,CLOSED
ACC00002760,CUST005277,2020-04-23,479990.58,ACTIVE
ACC00002761,CUST002655,2012-10-24,275767.28,CLOSED
ACC00002762,CUST002630,2005-02-01,727853.71,CLOSED
ACC00002763,CUST007474,2019-02-06,855287.08,CLOSED
ACC00002764,CUST003812,2024-07-02,757521.42,DORMANT
ACC00002765,CUST005880,2020-12-08,758096.62,BLOCKED
ACC00002766,CUST000861,2011-06-23,80122.07,ACTIVE
ACC00002767,CUST001572,2007-01-19,507325.14,DORMANT
ACC00002768,CUST000206,2018-06-01,496367.60,CLOSED
ACC00002769,CUST009187,2023-09-29,397101.14,DORMANT
ACC00002770,CUST003202,2013-12-21,521941.20,BLOCKED
ACC00002771,CUST003393,2020-05-13,225214.33,ACTIVE
ACC00002772,CUST009446,2011-01-06,306252.51,CLOSED
ACC00002773,CUST003901,2020-04-02,502388.50,DORMANT
ACC00002774,CUST000902,2005-10-28,777089.99,CLOSED
ACC00002775,CUST003646,2007-09-16,608229.54,BLOCKED
ACC00002776,CUST002860,2024-09-06,151876.25,DORMANT
ACC00002777,CUST008763,2024-07-04,397680.06,BLOCKED
ACC00002778,CUST001744,2021-12-23,15025.76,BLOCKED
ACC00002779,CUST008153,2005-08-15,567318.63,ACTIVE
ACC00002780,CUST006079,2025-05-02,5894.98,CLOSED
ACC00002781,CUST000074,2011-11-19,318836.20,ACTIVE
ACC00002782,CUST002806,2021-11-03,507634.08,BLOCKED
ACC00002783,CUST001183,2018-09-19,237651.44,ACTIVE
ACC00002784,CUST004463,2023-10-06,415478.86,CLOSED
ACC00002785,CUST008236,2018-08-25,950383.55,BLOCKED
ACC00002786,CUST005411,2007-12-14,841854.51,BLOCKED
ACC00002787,CUST001285,2018-06-24,827484.68,CLOSED
ACC00002788,CUST008984,2015-06-09,746753.41,BLOCKED
ACC00002789,CUST006879,2018-10-01,728257.71,CLOSED
ACC00002790,CUST008134,2012-12-19,327610.51,CLOSED
ACC00002791,CUST006498,2020-04-28,283461.75,BLOCKED
ACC00002792,CUST005417,2014-07-10,945027.84,ACTIVE
ACC00002793,CUST003527,2025-02-10,679897.88,BLOCKED
ACC00002794,CUST000855,2021-04-12,232604.67,DORMANT
ACC00002795,CUST000859,2021-11-09,712751.26,ACTIVE
ACC00002796,CUST005111,2008-12-03,203657.30,BLOCKED
ACC00002797,CUST002688,2018-07-12,312870.76,BLOCKED
ACC00002798,CUST008266,2022-07-27,269077.24,CLOSED
ACC00002799,CUST003303,2022-09-30,325563.49,CLOSED
ACC00002800,CUST002731,2015-06-27,319269.51,ACTIVE
ACC00002801,CUST002473,2022-05-02,77037.78,DORMANT
ACC00002802,CUST009881,2019-11-25,907154.00,DORMANT
ACC00002803,CUST008405,2010-10-24,61088.43,ACTIVE
ACC00002804,CUST006124,2011-03-06,180243.49,BLOCKED
ACC00002805,CUST007130,2009-02-08,491183.60,BLOCKED
ACC00002806,CUST005397,2024-03-14,338745.88,DORMANT
ACC00002807,CUST000532,2014-09-12,843017.18,DORMANT
ACC00002808,CUST005509,2023-07-10,399374.74,DORMANT
ACC00002809,CUST003366,2025-06-05,791717.61,ACTIVE
ACC00002810,CUST004537,2023-09-12,506214.46,CLOSED
ACC00002811,CUST005371,2020-06-04,542468.95,BLOCKED
ACC00002812,CUST007488,2022-05-13,711077.59,ACTIVE
ACC00002813,CUST009778,2015-09-01,287644.36,CLOSED
ACC00002814,CUST008078,2007-01-24,722981.36,BLOCKED
ACC00002815,CUST002619,2024-07-01,729730.67,CLOSED
ACC00002816,CUST009824,2013-10-09,820472.17,BLOCKED
ACC00002817,CUST001715,2018-03-12,812953.16,ACTIVE
ACC00002818,CUST001345,2024-04-14,396831.73,ACTIVE
ACC00002819,CUST006087,2005-09-04,260738.74,BLOCKED
ACC00002820,CUST008640,2020-06-13,752257.22,ACTIVE
ACC00002821,CUST001947,2009-10-29,639202.08,DORMANT
ACC00002822,CUST002438,2005-02-25,893248.19,CLOSED
ACC00002823,CUST000114,2007-11-19,563491.04,DORMANT
ACC00002824,CUST000810,2009-09-03,724819.00,BLOCKED
ACC00002825,CUST007599,2010-12-26,720495.60,BLOCKED
ACC00002826,CUST001716,2017-10-22,102805.66,BLOCKED
ACC00002827,CUST005538,2016-04-27,614470.79,ACTIVE
ACC00002828,CUST009054,2011-01-13,743049.70,CLOSED
ACC00002829,CUST003801,2025-01-21,884977.15,ACTIVE
ACC00002830,CUST002533,2015-05-15,579457.50,DORMANT
ACC00002831,CUST005183,2022-10-02,29511.71,DORMANT
ACC00002832,CUST002311,2020-02-29,256804.54,CLOSED
ACC00002833,CUST003819,2008-05-10,278531.05,DORMANT
ACC00002834,CUST004183,2006-05-16,907512.19,ACTIVE
ACC00002835,CUST009046,2006-09-18,25218.32,CLOSED
ACC00002836,CUST004715,2021-07-22,9771.88,DORMANT
ACC00002837,CUST000189,2025-12-29,703287.60,BLOCKED
ACC00002838,CUST007017,2014-11-30,918155.48,DORMANT
ACC00002839,CUST004212,2008-11-12,294728.30,CLOSED
ACC00002840,CUST001449,2023-10-28,202740.45,BLOCKED
ACC00002841,CUST004158,2006-09-07,855885.33,DORMANT
ACC00002842,CUST002501,2008-04-13,794245.99,BLOCKED
ACC00002843,CUST001198,2018-11-07,370484.83,BLOCKED
ACC00002844,CUST000241,2013-09-27,533260.73,ACTIVE
ACC00002845,CUST007270,2006-12-30,626296.86,CLOSED
ACC00002846,CUST000922,2019-10-10,675674.24,BLOCKED
ACC00002847,CUST001465,2021-01-18,627266.32,BLOCKED
ACC00002848,CUST003314,2010-04-09,536858.37,BLOCKED
ACC00002849,CUST000050,2007-12-01,963530.84,CLOSED
ACC00002850,CUST002167,2018-06-10,773955.24,CLOSED
ACC00002851,CUST001803,2016-06-05,770607.66,DORMANT
ACC00002852,CUST008009,2015-08-08,644118.08,BLOCKED
ACC00002853,CUST000933,2009-03-01,572117.27,ACTIVE
ACC00002854,CUST006600,2025-03-25,595139.63,BLOCKED
ACC00002855,CUST006340,2017-11-02,419750.75,ACTIVE
ACC00002856,CUST003020,2012-10-01,883199.00,BLOCKED
ACC00002857,CUST001931,2007-04-01,893254.67,DORMANT
ACC00002858,CUST006812,2018-04-25,158246.19,CLOSED
ACC00002859,CUST002564,2020-12-28,658691.49,CLOSED
ACC00002860,CUST003569,2018-03-14,19380.04,ACTIVE
ACC00002861,CUST005736,2016-09-05,50030.74,CLOSED
ACC00002862,CUST000685,2015-01-10,383885.36,DORMANT
ACC00002863,CUST003868,2010-12-13,829899.30,DORMANT
ACC00002864,CUST003828,2009-01-06,326703.61,ACTIVE
ACC00002865,CUST005352,2008-03-27,206070.72,DORMANT
ACC00002866,CUST000497,2022-10-17,523560.53,BLOCKED
ACC00002867,CUST001266,2018-05-28,578622.24,BLOCKED
ACC00002868,CUST004144,2022-06-19,465791.29,ACTIVE
ACC00002869,CUST006259,2007-07-15,312934.52,DORMANT
ACC00002870,CUST003754,2025-03-19,409500.59,CLOSED
ACC00002871,CUST002789,2017-06-05,825143.18,BLOCKED
ACC00002872,CUST008057,2006-08-02,510137.87,CLOSED
ACC00002873,CUST002919,2009-07-10,193084.57,DORMANT
ACC00002874,CUST006210,2025-04-22,406445.51,DORMANT
ACC00002875,CUST009704,2011-03-24,775124.47,ACTIVE
ACC00002876,CUST000165,2020-03-31,959243.04,BLOCKED
ACC00002877,CUST005034,2011-04-19,466752.80,BLOCKED
ACC00002878,CUST005736,2008-12-15,442265.93,ACTIVE
ACC00002879,CUST003450,2007-02-22,560126.74,DORMANT
ACC00002880,CUST002529,2016-08-10,300815.16,ACTIVE
ACC00002881,CUST001072,2025-12-08,680393.54,ACTIVE
ACC00002882,CUST007821,2014-04-08,953201.26,CLOSED
ACC00002883,CUST005587,2007-03-25,879061.10,DORMANT
ACC00002884,CUST002938,2017-12-02,752963.46,ACTIVE
ACC00002885,CUST005228,2009-08-18,318252.25,ACTIVE
ACC00002886,CUST007446,2019-12-03,561874.91,CLOSED
ACC00002887,CUST002802,2020-02-09,437248.62,CLOSED
ACC00002888,CUST006386,2007-02-27,851587.43,DORMANT
ACC00002889,CUST004687,2007-08-24,268463.00,BLOCKED
ACC00002890,CUST007578,2011-05-09,953641.72,ACTIVE
ACC00002891,CUST009955,2020-11-21,703528.38,BLOCKED
ACC00002892,CUST008965,2011-06-30,597792.61,CLOSED
ACC00002893,CUST003888,2013-04-07,438339.82,ACTIVE
ACC00002894,CUST003367,2023-05-12,203578.76,DORMANT
ACC00002895,CUST003291,2023-06-07,810324.42,ACTIVE
ACC00002896,CUST006190,2023-07-22,550953.39,BLOCKED
ACC00002897,CUST000125,2005-04-10,944865.94,BLOCKED
ACC00002898,CUST005051,2013-10-23,174228.20,DORMANT
ACC00002899,CUST000025,2011-12-21,369936.59,CLOSED
ACC00002900,CUST002630,2005-03-31,798812.27,DORMANT
ACC00002901,CUST003893,2018-04-06,1210.66,ACTIVE
ACC00002902,CUST009641,2024-01-21,335472.40,ACTIVE
ACC00002903,CUST003939,2005-12-20,454897.36,ACTIVE
ACC00002904,CUST004923,2008-03-21,285187.20,BLOCKED
ACC00002905,CUST009000,2011-02-25,117390.98,DORMANT
ACC00002906,CUST003845,2019-06-22,637657.87,DORMANT
ACC00002907,CUST004715,2022-01-29,583788.18,DORMANT
ACC00002908,CUST009641,2008-09-13,324820.94,BLOCKED
